record_ID,units_sold
212645,16
212646,19
212647,31
212648,24
212649,21
212653,22
212654,35
212657,12
212658,12
212661,177
212662,99
212663,55
212666,72
212667,77
212668,123
212671,36
212672,118
212673,56
212674,307
212675,22
212676,8
212677,74
212678,47
212679,43
212681,49
212682,83
212683,18
212686,103
212687,82
212688,26
212689,8
212691,21
212692,48
212693,41
212694,32
212695,29
212696,29
212697,96
212698,32
212699,158
212700,23
212701,15
212702,40
212703,43
212704,38
212705,34
212706,43
212707,46
212709,7
212710,11
212711,29
212712,41
212713,31
212716,27
212717,38
212718,17
212719,18
212721,95
212722,26
212723,108
212724,14
212725,10
212727,32
212728,51
212729,42
212731,34
212732,42
212734,6
212735,6
212736,14
212737,275
212738,218
212739,74
212740,21
212742,86
212743,103
212744,226
212748,225
212749,90
212750,374
212751,47
212752,20
212754,115
212755,85
212756,98
212757,46
212758,68
212759,114
212760,8
212761,66
212763,13
212764,100
212765,81
212767,41
212768,47
212769,74
212772,41
212773,66
212774,31
212775,187
212776,10
212777,7
212778,47
212779,27
212782,49
212783,60
212787,207
212788,123
212789,76
212790,17
212792,83
212793,99
212794,145
212796,165
212797,95
212798,310
212799,31
212800,13
212802,94
212803,66
212805,55
212806,70
212807,113
212809,29
212812,39
212816,12
212817,25
212818,35
212819,15
212820,15
212821,27
212822,74
212823,24
212824,102
212825,14
212826,11
212828,34
212829,42
212830,40
212831,35
212832,38
212833,46
212834,30
212835,25
212837,8
212838,21
212839,26
212840,24
212843,52
212844,17
212845,70
212846,10
212849,36
212850,32
212853,32
212856,43
212857,22
212860,16
212861,39
212862,52
212863,12
212866,115
212867,35
212868,132
212869,29
212870,23
212872,42
212873,57
212874,46
212875,33
212876,40
212877,46
212879,20
212880,23
212881,33
212884,14
212885,28
212886,20
212888,19
212889,43
212890,18
212891,74
212892,18
212893,19
212896,29
212899,8
212900,10
212901,21
212902,17
212903,11
212905,43
212906,11
212907,58
212910,12
212911,13
212914,19
212915,111
212916,77
212917,33
212919,36
212920,51
212921,85
212924,76
212925,42
212926,281
212927,13
212929,56
212930,77
212931,25
212932,55
212933,60
212934,66
212935,11
212936,64
212937,58
212938,18
212940,37
212941,36
212942,40
212946,52
212947,51
212948,139
212949,42
212950,37
212951,36
212952,45
212954,62
212955,29
212956,28
212959,19
212960,25
212964,84
212965,25
212966,121
212967,16
212968,14
212969,29
212970,42
212971,35
212973,31
212974,32
212977,56
212978,55
212979,27
212981,19
212982,38
212983,50
212984,44
212985,39
212986,42
212987,109
212988,29
212989,205
212990,28
212991,19
212993,47
212994,51
212995,43
212996,44
212997,50
212998,63
212999,7
213001,14
213002,12
213006,13
213007,20
213011,28
213012,12
213013,56
213016,14
213017,17
213020,22
213021,159
213022,110
213023,60
213025,50
213026,49
213027,89
213031,97
213032,46
213033,245
213034,26
213035,17
213036,62
213037,49
213038,63
213039,25
213040,44
213041,62
213043,17
213048,139
213049,98
213050,40
213053,60
213054,60
213055,103
213056,44
213059,72
213060,48
213061,237
213064,57
213065,30
213066,46
213068,60
213069,95
213070,24
213072,78
213073,63
213074,34
213076,19
213077,34
213078,52
213079,21
213080,19
213081,23
213082,107
213083,29
213084,151
213085,29
213086,20
213087,37
213088,54
213089,45
213090,37
213091,48
213092,67
213093,5
213094,12
213096,19
213097,26
213098,22
213100,11
213101,20
213102,28
213103,19
213105,27
213106,67
213107,19
213108,72
213109,26
213110,34
213111,28
213113,31
213114,37
213115,5
213123,26
213127,77
213128,49
213129,26
213131,28
213132,37
213133,60
213135,57
213136,25
213137,149
213138,15
213140,35
213141,24
213142,51
213145,52
213147,7
213148,72
213149,38
213150,12
213151,21
213152,34
213153,14
213154,78
213155,24
213156,90
213157,19
213158,17
213159,31
213160,33
213161,38
213162,25
213163,25
213164,35
213167,15
213168,27
213169,209
213170,161
213171,85
213174,72
213175,80
213176,128
213179,27
213180,141
213181,61
213182,261
213183,29
213187,78
213188,52
213189,80
213191,51
213192,88
213194,18
213195,14
213197,8
213199,7
213200,20
213202,26
213204,70
213205,18
213206,76
213207,17
213208,58
213209,40
213215,99
213216,74
213217,46
213219,50
213220,50
213221,73
213225,64
213226,33
213227,216
213230,41
213231,29
213233,41
213235,75
213236,9
213238,123
213239,81
213240,35
213241,40
213242,37
213243,78
213245,74
213246,38
213247,254
213248,21
213249,15
213250,53
213251,36
213252,27
213254,44
213255,72
213256,5
213257,17
213260,13
213265,39
213268,13
213269,39
213270,43
213273,29
213275,43
213276,23
213278,7
213279,20
213280,50
213281,41
213282,16
213283,24
213285,110
213286,35
213287,115
213288,24
213289,17
213292,41
213293,37
213294,32
213296,41
213297,44
213301,26
213303,10
213304,14
213305,38
213306,29
213308,35
213309,35
213310,56
213311,22
213312,104
213314,9
213315,26
213316,24
213317,19
213320,167
213321,109
213322,36
213325,55
213326,60
213327,122
213330,32
213331,102
213332,40
213333,187
213334,16
213335,8
213336,60
213337,38
213338,27
213340,56
213341,80
213343,10
213346,180
213347,28
213348,8
213351,7
213352,36
213353,24
213354,14
213355,24
213356,24
213357,61
213358,21
213359,131
213360,9
213361,8
213363,45
213364,46
213365,37
213366,36
213367,43
213369,68
213370,55
213371,18
213372,16
213373,29
213374,45
213375,21
213376,20
213377,24
213378,85
213379,22
213380,117
213381,19
213382,16
213383,34
213384,45
213385,43
213387,29
213388,47
213390,12
213391,35
213392,30
213394,18
213395,40
213396,28
213399,74
213400,16
213401,85
213403,21
213404,20
213408,22
213409,8
213410,8
213411,18
213412,66
213413,46
213414,17
213415,14
213416,28
213417,33
213418,20
213419,11
213420,10
213421,59
213422,14
213423,116
213425,11
213426,27
213427,25
213428,23
213431,35
213432,6
213434,15
213435,66
213436,56
213437,27
213439,20
213440,33
213441,48
213444,43
213445,48
213446,22
213447,128
213448,35
213449,17
213454,53
213455,37
213456,26
213457,35
213458,46
213461,33
213462,24
213463,125
213466,30
213467,12
213471,12
213472,76
213473,46
213474,21
213476,31
213477,41
213478,61
213479,72
213480,37
213481,165
213484,38
213485,38
213486,24
213488,31
213489,41
213490,6
213491,16
213494,19
213495,16
213496,10
213497,18
213502,50
213503,19
213505,16
213506,32
213507,27
213510,33
213511,30
213512,8
213514,20
213516,56
213517,14
213518,74
213519,16
213520,12
213521,21
213522,29
213523,23
213526,26
213528,10
213530,44
213531,34
213532,19
213533,8
213535,14
213536,25
213537,35
213538,18
213540,20
213541,78
213542,21
213543,89
213545,8
213546,30
213547,41
213548,34
213550,33
213551,34
213554,16
213559,23
213560,18
213561,28
213562,32
213563,31
213564,55
213565,15
213566,88
213567,37
213568,23
213572,29
213573,24
213574,20
213575,9
213576,7
213577,22
213578,19
213579,21
213580,23
213581,73
213582,17
213583,93
213584,12
213587,44
213588,38
213591,35
213593,55
213594,37
213597,19
213598,24
213599,36
213600,16
213601,16
213602,20
213603,73
213604,25
213605,119
213606,21
213607,15
213608,35
213609,29
213610,28
213612,32
213613,37
213614,17
213615,149
213616,124
213617,40
213619,64
213620,70
213621,98
213624,31
213625,80
213626,52
213627,262
213630,62
213631,41
213635,79
213639,28
213640,27
213641,14
213643,14
213644,25
213645,24
213648,66
213649,17
213650,104
213651,25
213652,19
213653,30
213654,26
213658,30
213660,17
213661,16
213663,7
213664,14
213665,42
213666,30
213669,80
213670,27
213671,140
213673,30
213674,53
213675,45
213678,48
213681,52
213682,39
213683,18
213685,22
213686,39
213687,44
213688,35
213689,35
213690,34
213691,79
213692,28
213693,144
213694,18
213696,32
213697,27
213698,22
213699,42
213700,42
213701,50
213703,69
213704,44
213707,30
213708,34
213709,51
213711,41
213712,22
213713,118
213716,38
213720,52
213723,98
213724,76
213725,24
213727,44
213728,47
213729,67
213733,66
213734,45
213735,205
213736,53
213737,35
213738,27
213741,70
213743,207
213744,122
213745,70
213748,64
213749,60
213750,130
213752,117
213753,56
213754,311
213755,41
213756,22
213758,85
213759,58
213760,47
213761,44
213762,58
213763,99
213764,6
213765,23
213768,206
213769,152
213770,66
213771,15
213773,69
213774,73
213775,132
213779,116
213780,59
213781,308
213782,19
213783,15
213785,81
213786,50
213787,85
213788,40
213789,58
213790,96
213792,18
213796,17
213797,17
213798,7
213799,8
213800,9
213801,25
213802,22
213805,74
213806,23
213807,82
213808,6
213809,20
213811,38
213814,30
213816,22
213817,18
213819,10
213820,19
213821,21
213824,59
213825,18
213826,74
213829,18
213830,38
213831,33
213833,24
213834,25
213835,13
213838,10
213840,23
213842,25
213844,12
213848,111
213849,74
213850,35
213851,39
213852,44
213853,74
213857,75
213858,37
213859,227
213860,17
213861,10
213862,48
213863,36
213865,38
213866,48
213867,67
213870,68
213871,33
213874,32
213875,34
213878,48
213879,22
213880,104
213883,29
213884,16
213885,11
213888,43
213891,133
213892,82
213893,37
213895,40
213896,50
213897,83
213900,85
213901,41
213902,206
213903,24
213905,47
213906,34
213907,63
213909,36
213910,62
213912,16
213913,17
213918,22
213919,18
213922,19
213923,75
213924,19
213925,87
213926,7
213928,15
213930,35
213932,25
213935,33
213936,24
213939,11
213940,18
213942,77
213943,17
213944,77
213945,20
213946,14
213947,35
213948,31
213949,30
213951,19
213952,26
213954,16
213955,19
213956,14
213960,13
213961,35
213962,22
213963,28
213964,31
213965,27
213966,64
213967,25
213968,115
213971,26
213972,27
213973,22
213976,161
213977,89
213978,49
213979,25
213980,13
213981,66
213982,99
213983,140
213985,26
213986,15
213987,175
213988,83
213989,292
213990,36
213991,15
213994,89
213995,67
213996,97
213998,57
213999,92
214000,7
214001,29
214002,20
214004,69
214005,42
214006,20
214008,38
214009,43
214010,57
214011,27
214014,53
214015,41
214016,176
214017,50
214018,30
214019,61
214021,72
214022,72
214023,89
214024,64
214025,22
214026,39
214027,41
214028,70
214032,61
214033,51
214034,209
214035,64
214036,42
214040,68
214041,6
214043,226
214044,138
214045,84
214048,91
214049,96
214050,162
214051,15
214054,163
214055,81
214056,499
214057,36
214061,102
214062,94
214063,126
214065,87
214066,136
214067,25
214070,71
214071,60
214072,23
214073,19
214074,32
214075,57
214076,34
214077,18
214078,35
214079,132
214080,35
214081,200
214082,30
214083,23
214084,52
214085,70
214086,80
214088,37
214089,64
214090,5
214092,16
214096,27
214097,22
214098,19
214099,12
214100,78
214101,27
214102,105
214103,6
214104,37
214105,53
214106,43
214109,40
214111,47
214112,48
214114,14
214115,28
214116,26
214118,38
214120,47
214121,20
214122,114
214124,17
214125,15
214126,14
214129,50
214130,37
214131,9
214133,19
214134,35
214135,49
214136,22
214137,24
214138,33
214139,89
214140,24
214141,149
214142,18
214143,13
214144,33
214145,29
214146,28
214148,26
214149,49
214151,153
214152,82
214153,31
214154,49
214155,61
214156,92
214158,32
214159,79
214160,39
214161,253
214162,17
214163,12
214164,60
214165,37
214168,49
214169,64
214175,64
214176,44
214177,17
214178,42
214179,31
214180,69
214184,61
214185,38
